code_departement,code_canton,libelle_canton,nom,prenom,genre,date_naissance,code_CSP,fonction,age
29,2915,Lesneven,GOULAOUIC,Pascal,M,1967-01-14,23,,59
29,2915,Lesneven,LE HIR,Lédie,F,1967-10-04,48,9ème Vice-président du conseil départemental,58
29,2916,Moëlan-Sur-Mer,JAFFRÉ,Claude,M,1954-09-24,77,,71
29,2916,Moëlan-Sur-Mer,MANUSSET,Sandrine,F,1971-05-17,31,,55
29,2917,Morlaix,DUPONT,Ismaël,M,1979-10-26,34,,46
29,2917,Morlaix,ZANEGUY,Gaëlle,F,1983-03-15,43,,43
29,2918,Plabennec,LAMOUR,Marguerite,F,1956-06-12,86,,70
29,2918,Plabennec,TALOC,Guy,M,1954-10-28,74,,71
29,2919,Plonéour-Lanvern,PICHON,Franck,M,1970-09-21,34,,55
29,2919,Plonéour-Lanvern,PLOUHINEC,Jocelyne,F,1961-08-02,86,,64
29,2920,Plouigneau,HUON,Joëlle,F,1964-09-03,11,,61
29,2920,Plouigneau,LE GOFF,Pierre,M,1981-09-01,33,,44
29,2921,Pont-De-Buis-Lès-Quimerch,MAUGEAIS,Isabelle,F,1971-07-09,22,,55
29,2921,Pont-De-Buis-Lès-Quimerch,POUPON,Julien,M,1976-02-26,34,,50
29,2922,Pont-L'Abbé,CARROT-TANNEAU,Nathalie,F,1972-04-20,46,7ème Vice-président du conseil départemental,54
29,2922,Pont-L'Abbé,LE DOARÉ,Stéphane,M,1974-01-08,37,6ème Vice-président du conseil départemental,52
29,2923,Quimper-1,HURUGUEN,Armelle,F,1959-02-12,45,,67
29,2923,Quimper-1,LE GOFF,David,M,1978-08-26,65,,47
29,2924,Quimper-2,JEAN-JACQUES,Marie-Pierre,F,1964-11-17,38,,61
29,2924,Quimper-2,STERVINOU,Matthieu,M,1978-05-07,43,,48
29,2925,Quimperlé,MARECHAL,Anne,F,1966-05-13,42,,60
29,2925,Quimperlé,PELLETER,Bernard,M,1950-05-03,74,,76
29,2926,Saint-Pol-De-Léon,CHEVAUCHER,Aline,F,1948-02-16,75,,78
29,2926,Saint-Pol-De-Léon,DE CALAN,Maël,M,1980-04-30,37,Président du conseil départemental,46
29,2927,Saint-Renan,LAINEZ,Marie-Christine,F,1968-02-23,69,,58
29,2927,Saint-Renan,MOUNIER,Gilles,M,1969-04-04,38,4ème Vice-président du conseil départemental,57
30,3001,Aigues-Mortes,BARDUCA FAUQUET,Laurence,F,1972-03-04,42,,54
30,3001,Aigues-Mortes,CRAUSTE,Robert,M,1954-12-05,31,,71
30,3002,Alès-1,BENEZET,Jean-Charles,M,1968-03-19,34,,58
30,3002,Alès-1,BOYER,Léa,F,1994-03-28,46,,32
30,3003,Alès-2,MEUNIER,Valérie,F,1971-06-19,33,,55
30,3003,Alès-2,RIBOT,Philippe,M,1961-05-06,74,,65
30,3004,Alès-3,GRAS,Frédéric,M,1972-02-19,54,,54
30,3004,Alès-3,PEYRIC,Marie-Christine,F,1951-09-10,75,,74
30,3005,Bagnols-Sur-Cèze,NICOLLE,Sylvie,F,1963-08-29,52,,62
30,3005,Bagnols-Sur-Cèze,PISSAS,Alexandre,M,1950-08-02,31,,75
30,3006,Beaucaire,FUSTER,Jean-Pierre,M,1958-08-03,72,,67
30,3006,Beaucaire,MONDET,Elisabeth,F,1954-09-17,43,,71
30,3007,Calvisson,GIANNACCINI,Maryse,F,1959-01-26,74,6ème Vice-président du conseil départemental,67
30,3007,Calvisson,LARROQUE,Marc,M,1962-03-05,75,,64
30,3008,La Grand-Combe,FARDOUX-JOUVE,Isabelle,F,1964-11-03,35,,61
30,3008,La Grand-Combe,MALAVIELLE,Patrick,M,1962-10-10,34,3ème Vice-président du conseil départemental,63
30,3009,Marguerittes,ACHKAR,Laïla,F,1974-06-29,77,,52
30,3009,Marguerittes,NICOLAS,Rémi,M,1968-05-10,33,11ème Vice-président du conseil départemental,58
30,3010,Nîmes-1,PLANTIER,Julien,M,1986-01-13,31,,40
30,3010,Nîmes-1,ROULLE,Sophie,F,1970-04-13,31,,56
30,3011,Nîmes-2,BASTID,Christian,M,1956-07-07,77,5ème Vice-président du conseil départemental,70
30,3011,Nîmes-2,COUVREUR,Amal,F,1966-12-15,43,12ème Vice-président du conseil départemental,59
30,3012,Nîmes-3,ANDRIEU-BONNET,Dominique,F,1962-10-13,42,,63
30,3012,Nîmes-3,BOUGET,Vincent,M,1979-09-11,34,,46
30,3013,Nîmes-4,GARDEUR-BANCEL,Véronique,F,1963-09-05,31,,62
30,3013,Nîmes-4,TIBERINO,Richard,M,1954-12-21,86,,71
30,3014,Pont-Saint-Esprit,BERGERI,Carole,F,1977-07-12,42,,49
30,3014,Pont-Saint-Esprit,SERRE,Christophe,M,1965-02-28,77,1er Vice-président du conseil départemental,61
30,3015,Quissac,GAILLARD,Olivier,M,1967-02-28,33,9ème Vice-président du conseil départemental,59
30,3015,Quissac,LAURENT-PERRIGOT,Françoise,F,1950-02-27,12,Président du conseil départemental,76
30,3016,Redessan,BLANC,Gerard,M,1953-02-28,74,,73
30,3016,Redessan,DHERBECOURT,Muriel,F,1960-02-01,75,,66
30,3017,Roquemaure,NURY,Nathalie,F,1964-08-15,37,4ème Vice-président du conseil départemental,61
30,3017,Roquemaure,SCORSONE,Patrick,M,1963-12-28,22,,62
30,3018,Rousson,CHASSARY,Ghislain,M,1974-09-02,33,,51
30,3018,Rousson,VILLE-CHAULET,Cathy,F,1962-11-10,33,10ème Vice-président du conseil départemental,63
30,3019,Saint-Gilles,SARTRE,Huguette,F,1950-12-21,75,,75
30,3019,Saint-Gilles,VALADIER,Eddy,M,1967-04-19,33,,59
30,3020,Uzès,BOUAD,Denis,M,1952-11-01,71,,73
30,3020,Uzès,NOGUIER,Bérengère,F,1981-12-16,43,2ème Vice-président du conseil départemental,44
30,3021,Vauvert,FORTUNAT-DESCHAMPS,Pascale,F,1962-12-04,77,,63
30,3021,Vauvert,PASCAL,Bruno,M,1963-05-13,72,13ème Vice-président du conseil départemental,63
30,3022,Le Vigan,DELORD,Martin,M,1950-12-11,72,7ème Vice-président du conseil départemental,75
30,3022,Le Vigan,MEUNIER,Hélène,F,1966-07-20,42,8ème Vice-président du conseil départemental,60
30,3023,Villeneuve-Lès-Avignon,BACHEVALIER,Rémy,M,1956-08-21,74,,69
30,3023,Villeneuve-Lès-Avignon,BORIES,Pascale,F,1969-04-01,72,,57
31,3101,Auterive,VEZAT-BARONIA,Maryse,F,1957-09-04,74,1er Vice-président du conseil départemental,68
31,3101,Auterive,VINCINI,Sebastien,M,1978-03-25,33,Président du conseil départemental,48
31,3102,Bagnères-De-Luchon,ARTIGUES,Roselyne,F,1953-05-14,75,,73
31,3102,Bagnères-De-Luchon,RIVAL,Patrice,M,1951-05-04,74,12ème Vice-président du conseil départemental,75
31,3103,Blagnac,BOUREAU,Pascal,M,1957-12-07,74,,68
31,3103,Blagnac,MALRIC,Line,F,1964-10-10,34,5ème Vice-président du conseil départemental,61
31,3104,Castanet-Tolosan,BAGNERIS,Bernard,M,1959-11-18,77,8ème Vice-président du conseil départemental,66
31,3104,Castanet-Tolosan,LUMEAU-PRECEPTIS,Aude,F,1973-02-22,37,,53
31,3105,Castelginest,DENOUVION,Victor,M,1991-10-27,45,,34
31,3105,Castelginest,FLOUREUSSES,Sandrine,F,1967-03-29,45,9ème Vice-président du conseil départemental,59
31,3106,Cazères,BAYLAC,Sandrine,F,1973-10-31,43,,52
31,3106,Cazères,GOJARD,Loic,M,1983-06-29,33,,43
31,3107,Escalquens,ARSEGUEL,Patrice,M,1964-06-04,38,,62
31,3107,Escalquens,POUMIROL,Emilienne,F,1950-07-25,31,,75
31,3108,Léguevin,LAFFONT,Didier,M,1958-04-22,77,,68
31,3108,Léguevin,VOLTO,Véronique,F,1963-07-04,48,,63
31,3109,Muret,BOUTELOUP,Jérôme,M,1976-03-15,37,,50
31,3109,Muret,TOUZET,Sophie,F,1973-12-07,34,,52
31,3110,Pechbonnieu,GEIL-GOMEZ,Sabine,F,1960-03-18,43,15ème Vice-président du conseil départemental,66
31,3111,Plaisance-Du-Touch,DEUILHE,Serge,M,1970-05-14,38,,56
31,3111,Plaisance-Du-Touch,LECLERC,Marie Claude,F,1948-05-08,33,,78
31,3112,Portet-Sur-Garonne,SUAUD,Thierry,M,1968-01-03,33,,58
31,3112,Portet-Sur-Garonne,VIEU,Annie,F,1959-05-06,33,11ème Vice-président du conseil départemental,67
31,3113,Revel,HEBRARD,Gilbert,M,1947-09-01,12,,78
31,3113,Revel,SIORAT,Florence Anne,F,1963-01-20,31,,63
31,3114,Saint-Gaudens,DUCLOS,Jean-Yves,M,1970-08-29,33,,55
31,3114,Saint-Gaudens,LAURENTIES BARRERE,Céline,F,1973-11-19,37,,52
31,3115,Toulouse-1,HARDY,Isabelle,F,1968-08-22,33,7ème Vice-président du conseil départemental,57
31,3115,Toulouse-1,KLOTZ,Julien,M,1972-12-13,38,,53
31,3116,Toulouse-2,COURADE,Christine,F,1960-04-07,37,,66
31,3116,Toulouse-2,FABRE,Jean-Michel,M,1960-07-25,31,6ème Vice-président du conseil départemental,65
31,3117,Toulouse-3,BOYER,Anne Fanny,F,1966-05-09,31,13ème Vice-président du conseil départemental,60
31,3117,Toulouse-3,GABRIELI,Alain,M,1964-03-08,34,10ème Vice-président du conseil départemental,62
31,3118,Toulouse-4,GOFFRE- -PEDROSA,Ines,F,1992-01-04,54,,34
31,3118,Toulouse-4,TARAVELLA,Aurélien,M,1977-11-25,37,,48
31,3119,Toulouse-5,FELLAH,Mourad,M,1975-12-30,33,,50
31,3119,Toulouse-5,SAINT-AUBAIN,Anais Alice Maïthé,F,1986-02-20,46,,40
31,3120,Toulouse-6,EL KOUACHERI,Zohra,F,1964-07-08,45,,62
31,3120,Toulouse-6,LLORCA,Jean-Louis,M,1949-02-12,74,14ème Vice-président du conseil départemental,77
31,3121,Toulouse-7,DEGERS,Laurence,F,1968-05-19,37,,58
31,3122,Toulouse-8,FARCY,Marie-Claude,F,1960-07-15,75,,66
31,3122,Toulouse-8,GIBERT,Vincent,M,1984-07-30,85,2ème Vice-président du conseil départemental,41
31,3123,Toulouse-9,HONVAULT,Caroline,F,1979-03-28,33,,47
31,3123,Toulouse-9,PÉRÉ,Marc,M,1962-11-05,38,,63
31,3124,Toulouse-10,DE SCORRAILLE,Jean-Baptiste,M,1963-07-28,37,,62
31,3124,Toulouse-10,LAMANT,Sophie,F,1966-02-14,31,,60
31,3125,Toulouse-11,LUBAC,Christophe,M,1977-04-26,33,,49
31,3125,Toulouse-11,MASELLA,Lauriane Mélanie,F,1990-06-22,35,,36
31,3126,Tournefeuille,CROQUETTE,Martine,F,1952-05-27,74,3ème Vice-président du conseil départemental,74
31,3126,Tournefeuille,FOUCHIER,Dominique,M,1962-08-19,33,,63
31,3127,Villemur-Sur-Tarn,BARRIERE,Karine,F,1974-06-19,43,,52
31,3127,Villemur-Sur-Tarn,DUMOULIN,Jean-Marc,M,1959-02-28,23,,67
32,3201,Adour-Gersoise,CASTETS,René,M,1961-09-22,71,,64
32,3201,Adour-Gersoise,SARNIGUET,Chantal,F,1956-12-31,71,,69
32,3202,Armagnac-Ténarèze,ESPÉRON,Patricia,F,1964-04-21,11,,62
32,3202,Armagnac-Ténarèze,GABAS,Michel,M,1963-02-03,31,,63
32,3203,Astarac-Gimone,CASALE,Françoise,F,1959-09-15,74,7ème Vice-président du conseil départemental,66
32,3203,Astarac-Gimone,SALERS,Jean-Pierre,M,1954-12-20,22,,71
32,3204,Auch-1,AURORA,Michaël,M,1971-07-08,33,,55
32,3204,Auch-1,DEJEAN-DUPÈBE,Chantal,F,1955-12-21,75,,70
32,3205,Auch-2,DUMONT,Charline,F,1985-10-31,85,,40
32,3205,Auch-2,SAMALENS,Jérôme,M,1975-05-07,31,6ème Vice-président du conseil départemental,51
32,3206,Auch-3,BONNE,Camille,M,1982-02-22,31,,44
32,3206,Auch-3,DASTE-LEPLUS,Cathy,F,1958-05-08,43,9ème Vice-président du conseil départemental,68
32,3207,Baïse-Armagnac,BRET,Philippe,M,1966-08-20,38,,59
32,3207,Baïse-Armagnac,LANAVE,Elodie,F,1982-12-01,33,,43
32,3208,Fezensac,DESENLIS,Benoit,M,1972-07-24,37,,54
32,3208,Fezensac,LAFON,Emeline,F,1982-01-02,31,,44
32,3209,Fleurance-Lomagne,BOUE,Charlette,F,1954-04-08,75,3ème Vice-président du conseil départemental,72
32,3209,Fleurance-Lomagne,GENDRE,Bernard,M,1959-01-27,12,2ème Vice-président du conseil départemental,67
32,3210,Gascogne-Auscitaine,KSAZ,Bernard,M,1960-09-05,45,10ème Vice-président du conseil départemental,65
32,3210,Gascogne-Auscitaine,TOISON,Lydie,F,1978-04-07,38,,48
32,3211,Gimone-Arrats,DUPOUY,Philippe,M,1960-07-12,74,Président du conseil départemental,66
32,3211,Gimone-Arrats,ROZIS LE BRETON,Hélène,F,1961-07-01,42,,65
32,3212,Grand-Bas-Armagnac,GOUANELLE,Vincent,M,1984-12-03,33,,41
32,3212,Grand-Bas-Armagnac,TINTANE,Isabelle,F,1969-11-19,85,,56
32,3213,L'Isle-Jourdain,DUCARROUGE,Christine,F,1957-07-22,86,,69
32,3213,L'Isle-Jourdain,LARROQUE,Francis,M,1954-02-02,71,,72
32,3214,Lectoure-Lomagne,FOURNEX-MARROCQ,Patricia,F,1958-10-10,86,,67
32,3214,Lectoure-Lomagne,GONELLA,Dominique,M,1972-02-15,11,,54
32,3215,Mirande-Astarac,DUPOUEY,Francis,M,1949-08-25,71,8ème Vice-président du conseil départemental,76
32,3215,Mirande-Astarac,SALLES,Céline,F,1963-09-07,77,1er Vice-président du conseil départemental,62
32,3216,Pardiac-Rivière-Basse,BARROUILLET,Nathalie,F,1964-05-29,31,5ème Vice-président du conseil départemental,62
32,3216,Pardiac-Rivière-Basse,CASTET,Gérard,M,1949-06-25,74,,77
32,3217,Val-De-Save,COT,Jean-Pierre,M,1974-11-22,12,4ème Vice-président du conseil départemental,51
32,3217,Val-De-Save,RIBES,Yvette,F,1947-03-02,75,,79
33,3301,Andernos-Les-Bains,DE GONNEVILLE,Philippe,M,1958-10-21,31,,67
33,3301,Andernos-Les-Bains,LARRUE,Marie,F,1958-09-20,31,,67
33,3302,Bordeaux-1,BENYACHOU,Wiame,F,1989-08-11,23,,36
33,3302,Bordeaux-1,DOSTES,Romain,M,1987-02-14,35,14ème Vice-président du conseil départemental,39
33,3303,Bordeaux-2,DESSERTINE,Laurence,F,1961-11-28,34,,64
33,3303,Bordeaux-2,DUFRANC,Michel,M,1952-11-05,31,,73
33,3304,Bordeaux-3,AMOUROUX,Géraldine,F,1974-03-05,33,,52
33,3304,Bordeaux-3,CARMONA,Gerald,M,1957-11-24,37,,68
33,3305,Bordeaux-4,MAURIN,Vincent,M,1960-03-18,42,,66
33,3305,Bordeaux-4,MOUQUET,Aline,F,1970-07-07,34,,56
33,3306,Bordeaux-5,DEMANGE,Eve,F,1976-09-10,31,,49
33,3306,Bordeaux-5,MANGIN,Matthieu Michel Etienne,M,1981-01-27,55,15ème Vice-président du conseil départemental,45
33,3307,Le Bouscat,DUMAS,Fabienne,F,1969-10-23,37,,56
33,3307,Le Bouscat,VINCENT,Dominique,M,1946-09-03,74,,79
33,3308,La Brède,FATH,Bernard,M,1955-11-15,74,,70
33,3308,La Brède,MARTINEZ,Corinne,F,1965-11-21,85,5ème Vice-président du conseil départemental,60
33,3309,Cenon,EGRON,Jean-François,M,1959-11-10,74,8ème Vice-président du conseil départemental,66
33,3309,Cenon,LACUEY,Nathalie,F,1965-07-13,45,,61
33,3310,Les Coteaux De Dordogne,BREILLAT,Jacques,M,1966-07-16,34,,60
33,3310,Les Coteaux De Dordogne,POIVERT,Liliane,F,1962-06-11,75,,64
33,3311,Créon,GOEURY,Céline,F,1991-07-24,37,1er Vice-président du conseil départemental,35
33,3311,Créon,VIANDON,Christophe,M,1971-04-07,37,,55
33,3312,L'Entre-Deux-Mers,AGULLANA,Marie-Claude,F,1963-08-26,52,6ème Vice-président du conseil départemental,62
33,3312,L'Entre-Deux-Mers,TARBES,Nicolas,M,1977-06-09,38,,49
33,3313,L'Estuaire,CAVALEIRO,Louis,M,1967-12-23,33,9ème Vice-président du conseil départemental,58
33,3313,L'Estuaire,GUINAUDIE,Valérie,F,1969-03-23,33,,57
33,3314,Gujan-Mestras,DESMOULIN,Karine,F,1978-09-25,45,,47
33,3314,Gujan-Mestras,PAIN,Cédric,M,1975-03-22,23,,51
33,3315,Les Landes Des Graves,GILLÉ,Hervé,M,1960-10-09,74,,65
33,3315,Les Landes Des Graves,PIQUEMAL,Sophie,F,1966-11-30,37,11ème Vice-président du conseil départemental,59
33,3316,Le Libournais-Fronsadais,GALAND,Jean,M,1955-07-27,12,13ème Vice-président du conseil départemental,70
33,3316,Le Libournais-Fronsadais,SÉJOURNET,Agnès,F,1968-06-07,33,,58
33,3317,Lormont,COUTURIER,Martine,F,1962-08-25,34,,63
33,3317,Lormont,QUERTINMONT,Philippe,M,1961-11-23,37,,64
33,3318,Mérignac-1,CHARRIER,Alain,M,1959-11-24,74,,66
33,3318,Mérignac-1,GUERE,Carole,F,1967-05-11,52,12ème Vice-président du conseil départemental,59
33,3319,Mérignac-2,ARFEUILLE,Arnaud,M,1972-03-06,33,2ème Vice-président du conseil départemental,54
33,3319,Mérignac-2,AUDOIT,Amélie,F,1979-06-17,31,,47
33,3320,Le Nord-Gironde,DUMAS,Florian,M,1977-06-23,33,,49
33,3320,Le Nord-Gironde,MONSEIGNE,Célia,F,1961-11-14,45,,64
33,3321,Le Nord-Libournais,LABORDE,Sébastien,M,1974-03-06,42,,52
33,3321,Le Nord-Libournais,LACOSTE,Michelle,F,1966-05-11,85,,60
33,3322,Le Nord-Médoc,LE BOT,Stéphane,M,1973-07-19,33,10ème Vice-président du conseil départemental,53
33,3322,Le Nord-Médoc,SAINTOUT,Michelle,F,1956-08-04,77,,69
33,3323,Pessac-1,CURVALE,Laure,F,1960-07-03,34,7ème Vice-président du conseil départemental,66
33,3323,Pessac-1,GARRIGOU,Bernard,M,1953-03-26,74,,73
33,3324,Pessac-2,DESTRIAU,Agnès,F,1964-05-10,34,,62
33,3325,Les Portes Du Médoc,BOST,Christine,F,1973-06-29,33,,53
33,3325,Les Portes Du Médoc,DUCAMP,Philippe,M,1971-06-09,33,,55
33,3326,La Presqu'Île,DROUHAUT,Valérie,F,1970-01-22,85,,56
33,3326,La Presqu'Île,LAPORTE,Hubert,M,1971-01-30,38,,55
33,3327,Le Réolais Et Les Bastides,BARBE,Daniel,M,1964-02-05,86,,62
33,3327,Le Réolais Et Les Bastides,GUIONIE,Christelle,F,1975-02-15,43,,51
33,3328,Saint-Médard-En-Jalles,JOIE,Dominique,M,1951-07-20,77,,75
33,3328,Saint-Médard-En-Jalles,MANGON,Jacques,M,1960-10-23,31,,65
33,3328,Saint-Médard-En-Jalles,VERSEPUY,Agnès,F,1982-06-01,22,,44
33,3329,Le Sud-Gironde,DEXPERT,Isabelle,F,1965-08-05,46,3ème Vice-président du conseil départemental,60
33,3329,Le Sud-Gironde,GLEYZE,Jean-Luc,M,1962-06-16,33,Président du conseil départemental,64
33,3330,Le Sud-Médoc,FEDIEU,Dominique,M,1977-04-04,11,,49
33,3330,Le Sud-Médoc,GOT,Pascale,F,1961-04-01,74,,65
33,3331,Talence,BEZIADE,Bruno,M,1957-07-20,75,,69
33,3332,La Teste-De-Buch,ANTOUN,May,F,1958-09-04,31,,67
33,3332,La Teste-De-Buch,DAVET,Patrick,M,1957-08-10,22,,68
33,3333,Villenave-D'Ornon,JARDINÉ,Martine,F,1948-05-30,34,4ème Vice-président du conseil départemental,78
33,3333,Villenave-D'Ornon,RAYNAUD,Jacques,M,1958-06-26,34,,68
34,3401,Agde,FABRE DE ROUSSAC,Marie-Christine,F,1960-04-07,77,,66
34,3401,Agde,FREY,Sébastien,M,1972-07-11,31,,54
34,3402,Béziers-1,HIRTH,Marie,F,1963-05-01,42,,63
34,3402,Béziers-1,MARSALA,Denis,M,1952-07-16,75,,74
34,3403,Béziers-2,CAMOUS,Marie-Emmanuelle,F,1965-02-02,85,,61
34,3403,Béziers-2,SACAZE,Gilles,M,1970-06-21,23,,56
34,3404,Béziers-3,RESPAUD,Jean-Louis,M,1964-06-28,34,,62
34,3404,Béziers-3,ZENON,Nicole,F,1959-01-06,75,,67
34,3405,Cazouls-Lès-Béziers,SAUR,Séverine,F,1975-02-03,85,,51
34,3405,Cazouls-Lès-Béziers,VIDAL,Philippe,M,1963-12-01,74,3ème Vice-président du conseil départemental,62
34,3406,Clermont-L'Hérault,FALIP,Jean-Luc,M,1958-02-14,77,,68
34,3406,Clermont-L'Hérault,PASSIEUX,Marie,F,1956-05-04,75,12ème Vice-président du conseil départemental,70
34,3407,Le Crès,PELLET,Yvon,M,1952-09-22,77,9ème Vice-président du conseil départemental,73
34,3407,Le Crès,VASSAS MEJRI,Claudine,F,1961-02-01,86,2ème Vice-président du conseil départemental,65
34,3408,Frontignan,CAPPELLINI,Jean-Franck,M,1966-01-28,34,,60
34,3408,Frontignan,PRADELLE,Sylvie,F,1958-01-31,43,,68
34,3409,Gignac,MORERE,Nicole,F,1962-01-31,37,10ème Vice-président du conseil départemental,64
34,3409,Gignac,SOTO,Jean-François,M,1963-01-24,74,,63
34,3410,Lattes,MEUNIER,Cyril,M,1962-06-22,31,,64
34,3410,Lattes,WEBER,Patricia,F,1959-02-02,74,4ème Vice-président du conseil départemental,67
34,3411,Lodève,LÉVÊQUE,Gaëlle,F,1973-03-20,35,,53
34,3411,Lodève,RIGAUD,Jacques,M,1947-07-15,72,13ème Vice-président du conseil départemental,79
34,3412,Lunel,BOISSON,Jérôme,M,1958-06-20,72,,68
34,3412,Lunel,GOUGEON,Paulette,F,1968-11-03,47,,57
34,3413,Mauguio,BONNEFOUX,Brice,M,1977-09-08,33,,48
34,3413,Mauguio,MOULLIN-TRAFFORT,Patricia,F,1966-01-24,42,,60
34,3414,Mèze,IMBERT,Audrey,F,1978-09-27,45,,47
34,3414,Mèze,MORGO,Christophe,M,1965-02-28,52,5ème Vice-président du conseil départemental,61
34,3415,Montpellier-1,BOUIDA,Manar,F,1985-01-05,45,,41
34,3415,Montpellier-1,EL MOUDDEN,Rachid,M,1974-08-26,52,,51
34,3416,Montpellier-2,GÉLY,Jean-Louis,M,1958-04-13,48,11ème Vice-président du conseil départemental,68
34,3416,Montpellier-2,ZANETTO-POURREAU,Gabrielle,F,1951-05-01,74,8ème Vice-président du conseil départemental,75
34,3417,Montpellier-3,MOYNIER,Jérôme,M,1979-06-12,52,,47
34,3417,Montpellier-3,WISNIEWSKI,Karine,F,1973-06-22,37,,53
34,3418,Montpellier-4,ALMARCHA,Jean,M,1952-02-26,75,,74
34,3418,Montpellier-4,GOURNAY GARCIA,Corinne,F,1970-03-21,43,,56
34,3419,Montpellier-5,CHELVI-SANDIN,Zita,F,1990-03-02,31,,36
34,3419,Montpellier-5,CRISTOL,Sebastien,M,1992-07-25,48,,33
34,3420,Montpellier - Castelnau-le-Lez,CALVAT,Renaud,M,1970-07-15,85,15ème Vice-président du conseil départemental,56
34,3420,Montpellier - Castelnau-le-Lez,MARKOVIC,Jacqueline,F,1974-08-19,31,,51
34,3421,Pézenas,GARCIN SAUDO,Julie,F,1977-08-13,31,,48
34,3421,Pézenas,GAUDY,Vincent,M,1973-01-12,37,7ème Vice-président du conseil départemental,53
34,3422,Pignan,CASSAR,Michelle,F,1956-09-21,74,,69
34,3422,Pignan,MARTINIER,Jacques,M,1956-04-18,74,,70
34,3423,Saint-Gély-Du-Fesc,LERNOUT,Michèle,F,1953-05-28,75,,73
34,3423,Saint-Gély-Du-Fesc,LOPEZ,Jérôme,M,1965-08-12,52,,60
34,3424,Saint-Pons-De-Thomières,MESQUIDA,Kléber,M,1945-08-03,74,Président du conseil départemental,80
34,3424,Saint-Pons-De-Thomières,PONS,Marie-Pierre,F,1961-06-12,54,6ème Vice-président du conseil départemental,65
34,3425,Sète,BLASCO,Gabriel,M,1986-09-16,38,,39
34,3425,Sète,CALUEBA,Véronique,F,1960-03-28,75,14ème Vice-président du conseil départemental,66
35,3501,Val-Couesnon,DE GOUVION SAINT CYR,Aymar,M,1976-05-11,54,,50
35,3501,Val-Couesnon,GUIBLIN,Aline,F,1991-04-30,21,,35
35,3502,Bain-De-Bretagne,MARTIN,Frédéric,M,1978-05-07,38,,48
35,3502,Bain-De-Bretagne,ROUX,Laurence,F,1976-11-11,33,,49
35,3503,Betton,FÉRET,Jeanne,F,1982-10-21,37,,43
35,3503,Betton,LEPRETRE,Christophe,M,1970-07-21,72,,56
35,3504,Bruz,BOUTON,Cécile,F,1965-09-08,33,14ème Vice-président du conseil départemental,60
35,3504,Bruz,GUERET,Sébastien,M,1973-04-04,33,,53
35,3505,Châteaugiron,LEMONNE,Schirel,F,1980-07-05,33,,46
35,3505,Châteaugiron,LENFANT,Stéphane,M,1972-09-29,33,9ème Vice-président du conseil départemental,53
35,3506,Combourg,DUGUÉPÉROUX-HONORÉ,Béatrice,F,1971-01-11,37,,55
35,3506,Combourg,SOHIER,Benoît,M,1974-05-01,34,,52
35,3507,Dol-De-Bretagne,BOURGEAUX,Jean-Luc,M,1963-04-10,11,,63
35,3507,Dol-De-Bretagne,TOUTANT,Agnès,F,1974-05-08,21,,52
35,3508,Fougères-1,DELAUNAY,Bernard,M,1963-07-30,71,,62
35,3508,Fougères-1,SALIOT,Leslie,F,1979-03-12,45,,47
35,3509,Fougères-2,BIARD,Isabelle,F,1963-07-31,37,,62
35,3509,Fougères-2,PAUTREL,Louis,M,1967-12-09,37,,58
35,3510,La Guerche-De-Bretagne,MORICE,Marie-Christine,F,1964-08-24,56,,61
35,3510,La Guerche-De-Bretagne,SORIEUX,Christian,M,1966-08-08,33,,59
35,3511,Guichen,MORAZIN,Roger,M,1953-04-22,75,15ème Vice-président du conseil départemental,73
35,3511,Guichen,MOTEL,Michèle,F,1972-01-08,33,,54
35,3512,Janzé,HOUILLOT,Jonathan,M,1991-07-24,42,,35
35,3512,Janzé,MERCIER,Laurence,F,1962-08-20,38,,63
35,3513,Liffré,COURTIGNÉ,Isabelle,F,1976-08-09,85,,49
35,3513,Liffré,LE GUENNEC,Jean-Michel,M,1958-05-02,74,,68
35,3514,Melesse,COULOMBEL,Ludovic,M,1975-07-18,85,5ème Vice-président du conseil départemental,51
35,3514,Melesse,MESTRIES,Gaëlle,F,1967-03-09,54,12ème Vice-président du conseil départemental,59
35,3515,Montauban-De-Bretagne,BOHANNE,Jean-François,M,1973-09-08,33,,52
35,3515,Montauban-De-Bretagne,FAILLE,Charlotte,F,1982-03-10,37,,44
35,3516,Montfort-Sur-Meu,COURTEILLE,Anne-Françoise,F,1964-09-26,33,1er Vice-président du conseil départemental,61
35,3516,Montfort-Sur-Meu,MARTINS,Christophe,M,1970-01-17,33,3ème Vice-président du conseil départemental,56
35,3517,Redon,MAINGUET-GRALL,Anne,F,1964-04-18,45,,62
35,3517,Redon,PICHOT,Franck,M,1974-07-09,35,7ème Vice-président du conseil départemental,52
35,3518,Rennes-1,HERVÉ,Marc,M,1983-02-11,33,,43
35,3518,Rennes-1,ROUSSET,Emmanuelle,F,1973-08-02,37,8ème Vice-président du conseil départemental,52
35,3519,Rennes-2,LE FRÈNE,Marion,F,1979-05-14,37,,47
35,3519,Rennes-2,MARCHAND,Denez,M,1964-05-13,38,13ème Vice-président du conseil départemental,62
35,3520,Rennes-3,LARUE,Jeanne,F,1970-02-03,74,10ème Vice-président du conseil départemental,56
35,3520,Rennes-3,PERRIN,Nicolas,M,1976-06-05,31,2ème Vice-président du conseil départemental,50
35,3521,Rennes-4,QUILAN,Sylvie,F,1952-11-01,74,,73
