code_commune,code_collectivite_statut_particulier,nom,prenom,genre,date_naissance,code_CSP,fonction,code_nationalite,age,modification,commentaires
56108,,LE CLAIRE,Camille,F,1984-11-23,31,Maire,FR,41,,
56109,,LE PENHUIZIC,Patrice,M,1962-09-27,11,Maire,FR,63,,
56110,,BOUKANDJA,Laurent,M,1969-05-24,45,Maire,FR,57,,
56111,,LUBERT,Serge,M,1969-01-23,37,Maire,FR,57,,
56112,,GUILLERME,Gwen,F,1973-10-11,21,Maire,FR,52,,
56113,,LOHÉ,Jean-Charles,M,1963-02-17,74,Maire,FR,63,,
56114,,ROUSSELOT,Dominique,M,1968-05-05,55,Maire,FR,58,,
56115,,ULVOA,Lionel,M,1980-01-20,34,Maire,FR,46,,
56116,,CAGNARD,Hervé,M,1959-12-01,74,Maire,FR,66,,
56117,,JÉHANNO,Hugues,M,1984-04-01,33,Maire,FR,42,,
56118,,PATUREL,Éric,M,1963-12-27,37,Maire,FR,62,,
56119,,MAJOU,Jean-Maurice,M,1959-05-14,31,Maire,FR,67,,
56120,,GUERNEVE,Michel,M,1958-05-17,71,Maire,FR,68,,
56121,,LOHER,Fabrice,M,1966-12-29,33,Maire,FR,59,,
56122,,BOURNE,Didier,M,1954-12-02,74,Maire,FR,71,,
56123,,RÉTHO,Morgane,F,1978-02-01,46,Maire,FR,48,,
56124,,GICQUELLO,Bruno,M,1959-05-25,75,Maire,FR,67,,
56125,,GUEGAN,Olivier,M,1982-01-03,56,Maire,FR,44,,
56126,,LE RALLE,Denis,M,1957-04-13,71,Maire,FR,69,,
56127,,BRIÉRO,Fabienne,F,1973-02-13,22,Maire,FR,53,,
56128,,NICOL,Murielle,F,1967-10-21,13,Maire,FR,58,,
56129,,PICHARD,Michel,M,1960-09-26,75,Maire,FR,65,,
56130,,NICOLAS,Frank,M,1964-11-02,23,Maire,FR,61,,
56131,,WACRENIER,Sébastien,M,1974-10-23,34,Maire,FR,51,,
56132,,MESSAGER,Pierrick,M,1962-07-09,74,Maire,FR,64,,
56133,,MARCY,Christelle,F,1970-03-06,43,Maire,FR,56,,
56134,,DENIS,Josiane,F,1955-08-30,75,Maire,FR,70,,
56135,,ARS,Marcel,M,1954-03-29,72,Maire,FR,72,,
56136,,YHUEL,Yann,M,1972-03-02,52,Maire,FR,54,,
56137,,MOQUET,Alban,M,1963-06-19,74,Maire,FR,63,,
56139,,JOLIVET,Nellie,F,1962-08-11,77,Maire,FR,63,,
56140,,ROSELIER,Pascal,M,1959-11-04,75,Maire,FR,66,,
56141,,ROLLAND,Benoît,M,1975-06-04,37,Maire,FR,51,,
56143,,CABON,Marie-Thérèse,F,1958-07-17,74,Maire,FR,67,,
56144,,CADORET,Philippe,M,1964-11-03,38,Maire,FR,61,,
56145,,LOUAPRE,Philippe,M,1957-03-02,72,Maire,FR,69,,
56146,,LE PONNER,Jean-Pierre,M,1965-08-21,12,Maire,FR,60,,
56147,,BLINO,Jérôme,M,1979-09-14,38,Maire,FR,46,,
56148,,GOURDEN,Jean-Pierre,M,1961-09-08,78,Maire,FR,64,,
56149,,BEILLON,Patrick,M,1965-11-09,11,Maire,FR,60,,
56151,,ROPERT,Lionel,M,1972-03-16,47,Maire,FR,54,,
56152,,GROLLEMUND,Tibault,M,1983-01-06,85,Maire,FR,43,,
56153,,BREGER,Jean François,M,1958-10-15,74,Maire,FR,67,,
56154,,BECUWE,Philippe,M,1964-01-31,34,Maire,FR,62,,
56155,,MAHE,Christian,M,1955-12-24,74,Maire,FR,70,,
56156,,CHENAIS,Myriam,F,1972-01-08,12,Maire,FR,54,,
56157,,LE LUHERNE,Nathalie,F,1965-04-30,54,Maire,FR,61,,
56158,,LALYS,Benoit,M,1970-05-01,22,Maire,FR,56,,
56159,,BALAC,Loïc,M,1959-01-23,72,Maire,FR,67,,
56160,,BOVANI,Luc,M,1965-04-08,23,Maire,FR,61,,
56161,,MATRON,Stéphane,M,1970-01-20,53,Maire,FR,56,,
56162,,LOAS,Ronan,M,1982-04-15,37,Maire,FR,44,,
56163,,GUILLOUX,Jean Luc,M,1959-10-05,74,Maire,FR,66,,
56164,,LE BOUËDEC,Pascal,M,1965-02-11,31,Maire,FR,61,,
56165,,LAUNAY,Christophe,M,1980-05-25,37,Maire,FR,46,,
56166,,LE NAY,Gwenn,M,1975-11-05,37,Maire,FR,50,,
56167,,GUILLEMOT,Stéphanie,F,1977-08-01,37,Maire,FR,48,,
56168,,DELSAUT,Erwan,M,1973-06-11,53,Maire,FR,53,,
56169,,LE CHAT,Sophie,F,1970-12-16,52,Maire,FR,55,,
56170,,MORVANT,Michel,M,1956-02-13,86,Maire,FR,70,,
56171,,GALUDEC,Jean-Pierre,M,1962-01-20,74,Maire,FR,64,,
56172,,HAMON,Stephane,M,1963-04-26,22,Maire,FR,63,,
56173,,ANNIC,Claude,M,1963-06-13,37,Maire,FR,63,,
56174,,GUEGAN,Pierre,M,1959-11-09,74,Maire,FR,66,,
56175,,CADORET,Sandrine,F,1973-03-24,34,Maire,FR,53,,
56176,,VALLEIN,Franck,M,1966-07-12,48,Maire,FR,60,,
56177,,RIO,Aurélie,F,1980-06-17,11,Maire,FR,46,,
56178,,PERRAULT,Soizic,F,1977-02-18,34,Maire,FR,49,,
56179,,LE COUPANNEC,Yvonnick,M,1967-06-23,35,Maire,FR,59,,
56180,,CHEDALEUX,Sylvie,F,1964-05-13,74,Maire,FR,62,,
56181,,PASGRIMAUD,Martine,F,1951-09-03,74,Maire,FR,74,,
56182,,NENEZ,Caroline,F,1986-10-23,37,Maire,FR,39,,
56184,,LEMAIRE,Boris,M,1976-12-15,38,Maire,FR,49,,
56185,,BOUTRUCHE,Marc,M,1976-09-19,22,Maire,FR,49,,
56186,,LE ROUX,Patrick,M,1970-04-05,34,Maire,FR,56,,
56188,,PHILIPPE,Thibault,M,1972-10-21,42,Maire,FR,53,,
56189,,LE BRETON,Bernard,M,1962-02-04,72,Maire,FR,64,,
56190,,JOSSO,Cédric,M,1980-06-06,52,Maire,FR,46,,
56191,,BELLEC,Patrice,M,1957-11-29,74,Maire,FR,68,,
56193,,MALARDÉ,Gaëtan,M,1961-07-15,38,Maire,FR,65,,
56194,,POULAIN,Thierry,M,1967-04-11,23,Maire,FR,59,,
56195,,LE BORGNE,Bruno,M,1968-10-22,38,Maire,FR,57,,
56196,,COMBEAU,Stéphane,M,1966-06-16,33,Maire,FR,60,,
56197,,PRUNET,Florence,F,1969-08-21,34,Maire,FR,56,,
56198,,JOUANNO,Christophe,M,1969-08-15,46,Maire,FR,56,,
56199,,COZIC,Paul,M,1946-07-07,75,Maire,FR,80,,
56200,,GUÉ,Thierry,M,1964-12-13,74,Maire,FR,61,,
56201,,SANNIER,Natacha,F,1978-04-17,33,Maire,FR,48,,
56202,,STRICOT,Gaëlle,F,1978-04-13,85,Maire,FR,48,,
56203,,GAUTIER,Guy,M,1955-06-18,74,Maire,FR,71,,
56204,,AUDIC,Martine,F,1957-09-17,74,Maire,FR,68,,
56205,,TRÉMOUREUX,Philippe,M,1960-03-28,74,Maire,FR,66,,
56206,,GALLO-KERLEAU,Anne,F,1970-11-09,37,Maire,FR,55,,
56207,,KERVARREC,Yolande,F,1964-03-12,54,Maire,FR,62,,
56208,,FICHET,Charles-Édouard,M,1958-09-27,74,Maire,FR,67,,
56209,,LE BORGNE,Anne,F,1966-10-08,31,Maire,FR,59,,
56210,,FEBVIN,Marilyn,F,1963-02-11,74,Maire,FR,63,,
56211,,HURTEBIZE,Didier,M,1959-03-23,75,Maire,FR,67,,
56212,,GÉRAUD,Patrick,M,1959-12-09,71,Maire,FR,66,,
56213,,LEBRIS,Claude Albert,M,1962-03-03,74,Maire,FR,64,,
56214,,PINEL,Frédéric,M,1975-07-17,31,Maire,FR,50,,
56215,,VIET,Claude,M,1954-05-13,74,Maire,FR,72,,
56216,,BRÉGER,Guénaël,M,1977-04-07,47,Maire,FR,49,,
56218,,AUTRAN,Thierry,M,1962-03-23,22,Maire,FR,64,,
56219,,BRAUD,Maurice,M,1962-05-06,71,Maire,FR,64,,
56220,,PERREL,Christèle,F,1983-07-15,33,Maire,FR,43,,
56221,,BOUCHON,Sophie,F,1969-09-02,21,Maire,FR,56,,
56222,,ROBIN,Guénaël,M,1958-08-09,74,Maire,FR,67,,
56223,,MATULL,Alexis,M,1983-03-09,33,Maire,FR,43,,
56224,,MICHEL,Rémi,M,1949-09-18,74,Maire,FR,76,,
56225,,MANENC,Daniel,M,1958-07-15,74,Maire,FR,68,,
56226,,HERRY,Marie-Hélène,F,1970-07-02,42,Maire,FR,56,,
56227,,TANGUY,Fabienne,F,1972-11-29,12,Maire,FR,53,,
56228,,BOULO,Ludovic,M,1977-07-30,11,Maire,FR,48,,
56229,,LE POGAM,Marion,F,1960-02-23,74,Maire,FR,66,,
56230,,LE GOUÉ,Mickaël,M,1976-04-28,21,Maire,FR,50,,
56231,,ALBANHAC,Karine,F,1971-04-05,31,Maire,FR,55,,
56232,,LAUNAY,Pierrick,M,1959-11-08,75,Maire,FR,66,,
56233,,LE COTILLEC,François,M,1960-04-07,74,Maire,FR,66,,
56234,,DOYEN,Stéphanie,F,1977-07-28,33,Maire,FR,48,,
56236,,LE DEVEHAT,Maryannick,F,1955-07-06,33,Maire,FR,71,,
56237,,MARIVAIN,Laurence,F,1973-03-12,37,Maire,FR,53,,
56238,,SIOU,Raymond,M,1959-05-08,12,Maire,FR,67,,
56239,,LE BOTERFF,Pierrick,M,1964-12-12,34,Maire,FR,61,,
56240,,DUPEYRAT,Jean-Marc,M,1957-09-05,74,Maire,FR,68,,
56241,,JUHEL,Ronan,M,1960-02-07,74,Maire,FR,66,,
56242,,GANIVET,Laurent,M,1968-05-15,45,Maire,FR,58,,
56243,,LE FRANC,Clément,M,1993-06-30,21,Maire,FR,33,,
56244,,GUEGAN,Rozenn,F,1975-04-16,45,Maire,FR,51,,
56245,,CONSTANT,Olivier,M,1968-11-07,31,Maire,FR,57,,
56246,,VIDELO,Jean-Jacques,M,1967-10-04,47,Maire,FR,58,,
56247,,SAMSON,Ludovic,M,1986-12-18,37,Maire,FR,39,,
56248,,CHENOT,Noëlle,F,1975-12-06,33,Maire,FR,50,,
56249,,SENTIER,Jean-Charles,M,1972-04-06,77,Maire,FR,54,,
56250,,HAUROGNÉ,Gilles,M,1967-06-28,55,Maire,FR,59,,
56251,,SÉBILLE,Christian,M,1970-03-17,34,Maire,FR,56,,
56252,,LOUIS,Isabelle,F,1962-03-20,37,Maire,FR,64,,
56253,,HERVÉ,Muriel,F,1977-05-06,85,Maire,FR,49,,
56254,,CHOQUET,Jean-Michel,M,1968-03-29,12,Maire,FR,58,,
56255,,LE FLOCH,Gwénaël,M,1984-05-23,21,Maire,FR,42,,
56256,,GORTAIS,Michel,M,1961-03-17,64,Maire,FR,65,,
56257,,LE BORGNE,Yannick,M,1974-09-26,12,Maire,FR,51,,
56258,,NORMAND,Yves,M,1948-01-17,74,Maire,FR,78,,
56259,,CADORET,Sandrine,F,1971-12-20,43,Maire,FR,54,,
56260,,ROBO,David,M,1970-06-10,33,Maire,FR,56,,
56261,,GUIBLIN,Pascal,M,1971-12-26,37,Maire,FR,54,,
56262,,LE MOUROUX,Mickaël,M,1974-02-22,33,Maire,FR,52,,
56263,,FORGET,Kevin,M,1985-11-08,47,Maire,FR,40,,
56264,,CARARIC,Christophe,M,1961-01-09,71,Maire,FR,65,,
57001,,MERESSE,Laurent,M,1969-02-13,62,Maire,FR,57,,
57002,,BAGNON,Fabrice,M,1964-04-15,72,Maire,FR,62,,
57003,,RIEHL,Emmanuel,M,1974-05-17,37,Maire,FR,52,,
57004,,DUBOIS,Jérôme,M,1971-06-15,33,Maire,FR,55,,
57006,,ULTSCH,Martial,M,1958-08-22,72,Maire,FR,67,,
57007,,NICOLAS,Samuel,M,1981-08-11,37,Maire,FR,44,,
57008,,FULLER,Jean-Marc,M,1959-03-01,78,Maire,FR,67,,
57009,,DONO,Michel,M,1955-04-15,74,Maire,FR,71,,
57010,,DAVAL,Stéphane,M,1972-09-28,37,Maire,FR,53,,
57011,,PREVOT,Michel,M,1953-11-18,74,Maire,FR,72,,
57012,,CERBAI,Jean-Pierre,M,1956-04-07,74,Maire,FR,70,,
57013,,HEHN,Jean-Claude,M,1959-03-04,74,Maire,FR,67,,
57014,,GOUTH,Laurent,M,1966-08-19,42,Maire,FR,59,,
57015,,DERU,Claude,M,1959-07-09,77,Maire,FR,67,,
57016,,SCHECK,Guy,M,1961-07-08,78,Maire,FR,65,,
57017,,LOGIN,Frédérique,F,1961-12-02,74,Maire,FR,64,,
57018,,DERMIGNY,Bénédicte,F,1966-10-10,45,Maire,FR,59,,
57019,,LALOUX,Grégoire,M,1995-09-12,55,Maire,FR,30,,
57020,,ANGELAUD,Patrick,M,1957-01-02,74,Maire,FR,69,,
57021,,HAWNER,Denis,M,1975-11-14,33,Maire,FR,50,,
57022,,COLIN,Jean-Marie,M,1959-08-19,74,Maire,FR,66,,
57024,,DEMUYNCK,Arnaud,M,1984-08-14,38,Maire,FR,41,,
57025,,STRAUB,Philippe,M,1976-06-22,38,Maire,FR,50,,
57026,,VILLAIN,Emilie,F,1980-01-10,37,Maire,FR,46,,
57027,,ELOY,Pascale,F,1974-04-25,43,Maire,FR,52,,
57028,,ETIENNE,Pascal,M,1956-03-27,74,Maire,FR,70,,
57029,,MORAINVILLE,Martine,F,1964-09-07,37,Maire,FR,61,,
57030,,VARNIER,Philippe,M,1975-04-17,62,Maire,FR,51,,
57031,,STREBLY,Dominique,M,1957-08-10,77,Maire,FR,68,,
57032,,BOVI,Laurent,M,1959-06-03,74,Maire,FR,67,,
57033,,SCHOTT,Philippe,M,1973-03-23,37,Maire,FR,53,,
57034,,GENIN,Marie-Laure,F,1992-08-11,52,Maire,FR,33,,
57035,,PELTRE,Martine,F,1963-10-07,69,Maire,FR,62,,
57036,,GAZIN,Patrick,M,1957-10-14,71,Maire,FR,68,,
57037,,MOULON,Jean Christophe,M,1972-07-25,37,Maire,FR,53,,
57038,,DJEBAR,Bouzid,M,1957-10-28,75,Maire,FR,68,,
57039,,HENRION,François,M,1968-07-09,12,Maire,FR,58,,
57040,,KELLER,Wendy,F,1984-09-23,42,Maire,FR,41,,
57041,,CAVALIERI,Laurent,M,1970-02-03,33,Maire,FR,56,,
57042,,DENNY,Eric,M,1957-10-28,74,Maire,FR,68,,
57043,,BERTRAND,Grégory,M,1981-05-11,85,Maire,FR,45,,
57044,,BARTEL,Marc,M,1976-01-10,62,Maire,FR,50,,
57045,,BELLOY,Thierry,M,1978-02-14,12,Maire,FR,48,,
57046,,GUEHL,Vincent,M,1969-02-20,38,Maire,FR,57,,
57047,,ZWIEBEL,Christian,M,1957-11-25,74,Maire,FR,68,,
57048,,GOSSLER,François,M,1957-07-04,77,Maire,FR,69,,
57049,,HENDRIX,Joy,F,1987-09-28,68,Maire,FR,38,,
57050,,MERCY,Laurent,M,1974-08-08,47,Maire,FR,51,,
57051,,PELTIER,Marie-Pierre,F,1966-07-17,42,Maire,FR,59,,
57052,,PIERRE,Laurent,M,1975-08-10,12,Maire,FR,50,,
57053,,LAVAL,Simon,M,1977-04-04,34,Maire,FR,49,,
57054,,BIZE,Martine,F,1948-03-13,77,Maire,FR,78,,
57055,,ARTUR,Olivier,M,1966-02-01,37,Maire,FR,60,,
57056,,LEINEN,Kristina,F,1983-12-18,85,Maire,FR,42,,
57057,,DROUIN,Gilles,M,1973-08-28,13,Maire,FR,52,,
57058,,WEBER,Gabriel,M,1962-02-13,34,Maire,FR,64,,
57059,,HEYDT,Daniel,M,1961-07-13,74,Maire,FR,65,,
57060,,THIRION,Laurent,M,1976-11-19,37,Maire,FR,49,,
57061,,DE NICOLO,Dominique,M,1964-02-24,77,Maire,FR,62,,
57062,,JUNGLING,Jean-Pierre,M,1968-11-24,38,Maire,FR,57,,
57063,,ZIEBA,Raphaël,M,1985-11-22,21,Maire,FR,40,,
57065,,IDESHEIM,Pierre,M,1986-06-10,47,Maire,FR,40,,
57066,,BRICHLER,Yannick,M,1977-10-02,13,Maire,FR,48,,
57067,,PERRIN,Jean-Luc,M,1965-10-11,11,Maire,FR,60,,
57069,,GILLOT,Laurine,F,1995-09-28,55,Maire,FR,30,,
57070,,THIEL,Regis,M,1977-10-03,48,Maire,FR,48,,
57071,,MARTIN,Pascal,M,1956-10-31,74,Maire,FR,69,,
57072,,DIOU,Bernard,M,1956-12-29,74,Maire,FR,69,,
57073,,SCHOULLER,Dominique,M,1951-08-26,77,Maire,FR,74,,
57074,,MULLER,Stéphan,M,1973-09-29,21,Maire,FR,52,,
57075,,KELPIN,Maxime,M,1992-07-21,48,Maire,FR,33,,
57076,,GAILLOT,Philippe,M,1956-03-19,74,Maire,FR,70,,
57077,,SEVE,Hervé,M,1951-10-20,75,Maire,FR,74,,
57079,,WEISTROFFER,Jean Paul,M,1964-06-03,78,Maire,FR,62,,
57080,,HOLTZINGER,Sylvain,M,1969-12-31,47,Maire,FR,56,,
57081,,BELLO,Hervé,M,1972-03-06,12,Maire,FR,54,,
57082,,BADO,Christophe,M,1980-05-26,11,Maire,FR,46,,
57083,,MATHIEU,Cynthia,F,1988-11-26,45,Maire,FR,37,,
57084,,PERRIN,Philippe,M,1962-05-19,77,Maire,FR,64,,
57085,,BAZIN,Gerard,M,1955-11-24,78,Maire,FR,70,,
57086,,DUVAL,Thierry,M,1959-09-16,74,Maire,FR,66,,
57087,,THIL,Pierre,M,1963-09-14,77,Maire,FR,62,,
57088,,STREIFF,Véronique,F,1970-07-06,45,Maire,FR,56,,
57089,,PASTOR,Sophie,F,1978-04-09,42,Maire,FR,48,,
57090,,BOUBEL,Alain,M,1970-08-27,64,Maire,FR,55,,
57091,,GRCIC,Maryse,F,1981-06-29,34,Maire,FR,45,,
57092,,TARILLON,Pascal,M,1963-05-08,74,Maire,FR,63,,
57093,,ROTH,Roland,M,1949-09-21,42,Maire,FR,76,,
57095,,BOTTIN,Sandrine,F,1974-10-14,31,Maire,FR,51,,
57096,,FALCHI,Antoine,M,1961-04-05,74,Maire,FR,65,,
57097,,MAGRAS,Ginette,F,1973-01-19,43,Maire,FR,53,,
57098,,HINSCHBERGER,Sylvain,M,1962-08-07,47,Maire,FR,63,,
57099,,GERRIET,Alain,M,1965-04-05,53,Maire,FR,61,,
57100,,IDOUX,Régis,M,1967-06-24,48,Maire,FR,59,,
57101,,KIEFFER,Constant,M,1955-11-08,74,Maire,FR,70,,
57102,,KOWALCZYK,Pierre,M,1961-02-22,77,Maire,FR,65,,
57103,,HUBERT,Jean-Claude,M,1942-05-24,34,Maire,FR,84,,
57104,,BIRCK,Sylvie,F,1975-01-01,43,Maire,FR,51,,
57105,,GAMBALONGA,Richard,M,1958-10-14,78,Maire,FR,67,,
57106,,CHABANE,Armel,M,1991-01-20,74,Maire,FR,35,,
57107,,BUTLINGAIRE,Olivier,M,1970-05-20,64,Maire,FR,56,,
57108,,MATHI,Chris,M,1976-10-12,64,Maire,FR,49,,
57109,,SCHMITT,Michel,M,1971-10-23,38,Maire,FR,54,,
57110,,CHAMPLON,Annette,F,1959-04-21,74,Maire,FR,67,,
57111,,WROBEL,Frédéric,M,1966-04-05,47,Maire,FR,60,,
57112,,SCHNEIDER,Marc,M,1964-03-30,47,Maire,FR,62,,
57113,,PETRI,Marie,F,1960-03-21,77,Maire,FR,66,,
57114,,VAL,Stéphane,M,1965-10-23,37,Maire,FR,60,,
57115,,DREIDEMY,Jean-Christophe,M,1959-02-01,77,Maire,FR,67,,
57116,,RETTEL,Eric,M,1972-09-20,47,Maire,FR,53,,
57117,,GUTSCHMIDT,Alex,M,1974-09-19,38,Maire,FR,51,,
57118,,GUERDER,Severine,F,1977-08-04,43,Maire,FR,48,,
57119,,KLEIN,Franck,M,1976-02-26,45,Maire,FR,50,,
57120,,RICATTE,François,M,1961-04-25,33,Maire,FR,65,,
57121,,HOUPERT,André,M,1954-01-13,77,Maire,FR,72,,
57122,,STROHMANN EPOUSE LESZCZUK,Marie-Claire,F,1961-02-02,77,Maire,FR,65,,
57123,,ADIER,Gaston,M,1949-10-26,74,Maire,FR,76,,
57124,,FADI,Hassan,M,1958-01-17,74,Maire,FR,68,,
57125,,TURCK,Gilbert,M,1957-06-30,74,Maire,FR,69,,
57126,,PEIFFERT,Patrick,M,1964-10-18,47,Maire,FR,61,,
57127,,HESSE,Jean-François,M,1963-11-27,78,Maire,FR,62,,
57128,,CRIDELICH,Jérôme,M,1973-04-29,38,Maire,FR,53,,
57129,,BICARD,Patrick,M,1962-12-24,74,Maire,FR,63,,
57130,,LALLEMENT,Michel,M,1964-02-26,34,Maire,FR,62,,
57131,,BERNARD,René,M,1958-07-07,74,Maire,FR,68,,
57132,,BENIMEDDOURENE,Gaëtan,M,1964-02-20,74,Maire,FR,62,,
57133,,SCHMITT-KNAFF,Isabelle,F,1965-04-06,37,Maire,FR,61,,
57134,,ANCEL,Claire,F,1979-11-30,37,Maire,FR,46,,
57136,,OCHEM,Maurice,M,1956-07-27,71,Maire,FR,69,,
57137,,HENOT,François,M,1975-05-29,38,Maire,FR,51,,
57138,,CHIR,Sandrine,F,1975-12-15,37,Maire,FR,50,,
57139,,THIRIET,Martine,F,1962-09-24,77,Maire,FR,63,,
57140,,HUBER,Pascal,M,1961-11-17,31,Maire,FR,64,,
57141,,BARTHELEMY,Yves,M,1962-06-19,78,Maire,FR,64,,
57142,,BALLARINI,Jean-Louis,M,1955-04-24,74,Maire,FR,71,,
57143,,DERIU,Clément,M,1991-04-26,37,Maire,FR,35,,
57144,,FUHR,Daniel,M,1964-11-09,48,Maire,FR,61,,
57145,,DELHOMME,Olivier,M,1978-05-04,33,Maire,FR,48,,
57146,,RAIMONDEAU,Olivier,M,1962-02-09,31,Maire,FR,64,,
57147,,LE BORGNE,René,M,1962-03-20,35,Maire,FR,64,,
57148,,MESSIN,Hervé,M,1969-07-13,23,Maire,FR,57,,
57149,,DOR,Jean-Paul,M,1956-03-16,74,Maire,FR,70,,
57150,,PIERRE,Patrick,M,1956-11-14,74,Maire,FR,69,,
57151,,ROMAIN,Olivier,M,1956-10-22,74,Maire,FR,69,,
57152,,LICHT,Yves,M,1959-09-15,75,Maire,FR,66,,
57153,,CASPAR,Isabelle,F,1973-03-17,33,Maire,FR,53,,
57154,,KREMER,Denis,M,1963-12-24,78,Maire,FR,62,,
57155,,GIAMBERINI,Luc,M,1952-05-13,74,Maire,FR,74,,
57156,,MULLER,Fabrice,M,1968-10-27,43,Maire,FR,57,,
57158,,FISCHER,Didier,M,1971-04-25,34,Maire,FR,55,,
57159,,LEIDNER-WALDECK,Jonathan,M,1989-08-18,45,Maire,FR,36,,
57160,,FIORETTO,Salvatore,M,1960-02-23,74,Maire,FR,66,,
57161,,DUCHESNE,Olivier,M,1966-10-26,45,Maire,FR,59,,
57162,,CARPENTIER,François,M,1954-12-21,74,Maire,FR,71,,
57163,,WEBER,Eric,M,1982-04-08,37,Maire,FR,44,,
57165,,ENZINGER,Arnaud,M,1988-09-07,47,Maire,FR,37,,
57166,,NAVARRO ABOUT,Joëlle,F,1970-04-03,43,Maire,FR,56,,
57167,,PASQUET,Jean-Luc,M,1963-09-17,74,Maire,FR,62,,
57168,,JACOB,Jean-Luc,M,1955-09-03,62,Maire,FR,70,,
57169,,MARTIN,Pierre,M,1962-11-16,71,Maire,FR,63,,
57171,,COLSON,Emmanuel,M,1977-01-27,37,Maire,FR,49,,
57172,,BIR,François,M,1960-05-08,78,Maire,FR,66,,
57173,,SIMERMAN,Claude,M,1968-01-25,12,Maire,FR,58,,
57174,,RENARD,Philippe,M,1954-10-15,75,Maire,FR,71,,
57175,,SCHITTLY,Sylvie,F,1953-04-22,74,Maire,FR,73,,
57176,,BARDA,Jean-Paul,M,1961-11-03,74,Maire,FR,64,,
57177,,LANG,Jérôme,M,1974-05-03,23,Maire,FR,52,,
57178,,BUSDON,Suzanne,F,1962-08-17,77,Maire,FR,63,,
57179,,KOPERA,Mathieu,M,1986-04-22,37,Maire,FR,40,,
57180,,LILAS,Claude,M,1959-01-27,77,Maire,FR,67,,
57181,,THIRION,Éric,M,1974-03-19,47,Maire,FR,52,,
57182,,LEMOINE,Serge,M,1963-04-26,12,Maire,FR,63,,
57183,,CHAMANT,Mylène,F,1982-05-28,37,Maire,FR,44,,
57186,,MORITZ,Edmond,M,1952-10-24,77,Maire,FR,73,,
57187,,HOMBOURGER,Edouard,M,1952-12-11,74,Maire,FR,73,,
57188,,EIBEL,Jean-Louis,M,1953-05-31,74,Maire,FR,73,,
57189,,CLAISER,Julien,M,1978-07-10,37,Maire,FR,48,,
57190,,SIMON,Jean-Michel,M,1978-03-25,62,Maire,FR,48,,
57191,,HANRION,Philippe,M,1956-01-17,74,Maire,FR,70,,
57192,,WITTMANN,Véronique,F,1972-03-28,45,Maire,FR,54,,
57193,,MELON,Ghislaine,F,1950-11-17,77,Maire,FR,75,,
57194,,HERGAT,Michel,M,1966-01-27,74,Maire,FR,60,,
57195,,STAUDER,Emmanuel,M,1990-03-20,65,Maire,FR,36,,
57196,,BEHR,Francis,M,1965-07-15,43,Maire,FR,61,,
57197,,WAGNER,Philippe,M,1970-02-07,11,Maire,FR,56,,
57198,,VECCHIO,Anna,F,1974-05-10,38,Maire,FR,52,,
57199,,PECQUEUR,Eric,M,1980-03-25,55,Maire,FR,46,,
57200,,LEGENDRE,Yves,M,1948-06-16,74,Maire,FR,78,,
57201,,BICHELBERGER,Christian,M,1968-06-30,38,Maire,FR,58,,
57202,,GERBER,Anthony,M,1983-04-14,46,Maire,FR,43,,
57203,,MICHEL,Thierry,M,1965-01-22,74,Maire,FR,61,,
57204,,DALSTEIN,Alain,M,1961-05-18,47,Maire,FR,65,,
57205,,SCHROEDER,Jean-Marcel,M,1979-09-28,37,Maire,FR,46,,
57206,,LIEBGOTT,Michel,M,1958-02-15,74,Maire,FR,68,,
57207,,ADAMY,Marie,F,1986-12-16,13,Maire,FR,39,,
57208,,MULLER,Christophe,M,1966-08-08,75,Maire,FR,59,,
57209,,KOPPERS,Gregory,M,1978-06-03,62,Maire,FR,48,,
57210,,PIATKOWSKI,Benoît,M,1965-06-13,31,Maire,FR,61,,
57211,,PATRIGNANI,Armand,M,1962-08-28,77,Maire,FR,63,,
57212,,HESSE,Nathalie,F,1968-04-06,37,Maire,FR,58,,
57213,,REITZ,Jean-Marie,M,1959-05-19,77,Maire,FR,67,,
57214,,DUTTA GUPTA,Marie-Marthe,F,1959-03-22,33,Maire,FR,67,,
57215,,SCHNEIDER,Roland,M,1975-06-10,54,Maire,FR,51,,
57216,,MARCHAL,Dominique,M,1963-11-30,72,Maire,FR,62,,
57217,,BAYER,Andre,M,1948-02-03,75,Maire,FR,78,,
57218,,VAVRILLE,Gilles,M,1959-12-10,74,Maire,FR,66,,
57219,,MAUER,Daniel,M,1960-05-22,77,Maire,FR,66,,
57220,,GANDAR,Bruno,M,1966-12-28,37,Maire,FR,59,,
57221,,DICK,Rémy,M,1994-07-23,33,Maire,FR,31,,
57222,,DE FEYTER,Bernard,M,1961-01-10,77,Maire,FR,65,,
57224,,ZIMNY,Didier,M,1965-08-30,38,Maire,FR,60,,
57225,,DONATIN,Alain,M,1957-09-18,74,Maire,FR,68,,
57226,,WEIS,Mathieu,M,1984-10-01,37,Maire,FR,41,,
57227,,CASSARO,Alexandre,M,1988-10-09,37,Maire,FR,37,,
57228,,DIEUDONNE,Thérèse,F,1967-07-24,85,Maire,FR,58,,
57229,,HENRY,Michel,M,1957-07-31,74,Maire,FR,68,,
57230,,BOUR,Antoine,M,1970-10-10,62,Maire,FR,55,,
57231,,ETIENNE,Jean-Luc,M,1957-03-09,71,Maire,FR,69,,
